Name,Category,Distance (m),Rating %,Price 1-4,Station Id,Station Name,Number of Bikes
Pukka,Indian,787.3,80.0,3.0,7138,Davenport Rd / Christie St,12
Nodo Restaurant,Italian,795.2,90.0,2.0,7138,Davenport Rd / Christie St,12
Aviv Immigrant Kitchen,Mediterranean,741.4,90.0,,7138,Davenport Rd / Christie St,12
Emma's Country Kitchen,Breakfast & Brunch,812.5,80.0,2.0,7138,Davenport Rd / Christie St,12
Sea Witch Fish and Chips,Fish & Chips,771.8,80.0,2.0,7138,Davenport Rd / Christie St,12
Savera Indian Cuisine,Indian,801.8,80.0,2.0,7138,Davenport Rd / Christie St,12
Fat Pasha,Middle Eastern,991.2,80.0,3.0,7138,Davenport Rd / Christie St,12
Kiyo,Japanese,776.9,90.0,,7138,Davenport Rd / Christie St,12
Ferro Bar & Cafe,Bars,732.8,70.0,2.0,7138,Davenport Rd / Christie St,12
Chadwick's,Canadian (New),986.0,80.0,2.0,7138,Davenport Rd / Christie St,12
Good Behaviour,Ice Cream & Frozen Yogurt,998.3,90.0,,7138,Davenport Rd / Christie St,12
Actinolite Restaurant,Canadian (New),888.8,80.0,4.0,7138,Davenport Rd / Christie St,12
Creeds Coffee Bar,Cafes,871.5,80.0,2.0,7138,Davenport Rd / Christie St,12
Salto Restaurant,Italian,565.6,90.0,2.0,7138,Davenport Rd / Christie St,12
Maison T,Bistros,564.7,100.0,,7138,Davenport Rd / Christie St,12
Papamio's,Cafes,523.8,100.0,,7138,Davenport Rd / Christie St,12
Schmaltz Appetizing,Delis,991.2,80.0,2.0,7138,Davenport Rd / Christie St,12
CocoaLatte,Coffee & Tea,718.9,80.0,2.0,7138,Davenport Rd / Christie St,12
Thai Noodle,Thai,843.1,70.0,2.0,7138,Davenport Rd / Christie St,12
Detroit Pizzeria,Pizza,822.1,90.0,,7138,Davenport Rd / Christie St,12
The Rushton,French,751.5,70.0,2.0,7138,Davenport Rd / Christie St,12
Baker and Scone,Breakfast & Brunch,711.4,80.0,1.0,7138,Davenport Rd / Christie St,12
Casamiento,Salvadoran,550.8,100.0,,7138,Davenport Rd / Christie St,12
Kibo Sushi House,Sushi Bars,696.9,70.0,2.0,7138,Davenport Rd / Christie St,12
Gordo EX Cafe,Venezuelan,840.9,70.0,2.0,7138,Davenport Rd / Christie St,12
Annapurna Vegetarian Restaurant,Vegetarian,844.2,80.0,1.0,7138,Davenport Rd / Christie St,12
Just Another Burger Spot,Burgers,776.0,100.0,,7138,Davenport Rd / Christie St,12
Mezzetta Restaurant & Tapas Bar,Mediterranean,706.8,70.0,2.0,7138,Davenport Rd / Christie St,12
Black Tulip Restaurant,Bars,780.4,80.0,,7138,Davenport Rd / Christie St,12
Churrasco of St Clair,Portuguese,706.5,70.0,2.0,7138,Davenport Rd / Christie St,12
Les Moulins La Fayette,Cafes,700.2,80.0,,7138,Davenport Rd / Christie St,12
Moong Japanese Fusion Restaurant,Japanese,859.8,70.0,2.0,7138,Davenport Rd / Christie St,12
Morellina’s,Cafes,946.0,100.0,,7138,Davenport Rd / Christie St,12
Faema Caffe,Cafes,403.6,50.0,2.0,7138,Davenport Rd / Christie St,12
Artscape Wychwood Barns,Art Galleries,521.8,70.0,2.0,7138,Davenport Rd / Christie St,12
Albert's Real Jamaican Foods,Caribbean,881.1,70.0,2.0,7138,Davenport Rd / Christie St,12
Chai Pochana,Thai,787.3,90.0,,7138,Davenport Rd / Christie St,12
Thai Mango,Thai,472.1,70.0,,7138,Davenport Rd / Christie St,12
Gerry's Fast Foods,Fast Food,749.7,90.0,1.0,7138,Davenport Rd / Christie St,12
Krave Coffee,Cafes,738.5,80.0,1.0,7138,Davenport Rd / Christie St,12
Playa Cabana,Mexican,405.7,80.0,2.0,7139,Glen Edyth Dr / Davenport Rd,3
Scaramouche Restaurant Pasta Bar & Grill,French,615.4,90.0,4.0,7139,Glen Edyth Dr / Davenport Rd,3
Joso's,Seafood,819.5,90.0,3.0,7139,Glen Edyth Dr / Davenport Rd,3
Flor de Sal,Modern European,122.7,80.0,3.0,7139,Glen Edyth Dr / Davenport Rd,3
BlueBlood Steakhouse,Steakhouses,314.0,70.0,4.0,7139,Glen Edyth Dr / Davenport Rd,3
Roti Cuisine of India,Indian,402.0,90.0,2.0,7139,Glen Edyth Dr / Davenport Rd,3
Casa Loma,Museums,314.4,70.0,,7139,Glen Edyth Dr / Davenport Rd,3
The Pour House Pub And Kitchen,Pubs,262.1,60.0,2.0,7139,Glen Edyth Dr / Davenport Rd,3
FET ZUN,Middle Eastern,293.8,90.0,,7139,Glen Edyth Dr / Davenport Rd,3
Blu Ristorante,Italian,977.2,80.0,3.0,7139,Glen Edyth Dr / Davenport Rd,3
Martino's Pizza & Asian Fusion Kitchen,Pizza,289.9,80.0,2.0,7139,Glen Edyth Dr / Davenport Rd,3
Osteria Giulia,Italian,817.5,90.0,4.0,7139,Glen Edyth Dr / Davenport Rd,3
Ristorante Sotto Sotto,Italian,857.6,80.0,3.0,7139,Glen Edyth Dr / Davenport Rd,3
Haute Coffee,Coffee & Tea,329.3,90.0,1.0,7139,Glen Edyth Dr / Davenport Rd,3
Pisac Peruvian Bistro,Peruvian,578.7,90.0,,7139,Glen Edyth Dr / Davenport Rd,3
Fat Pasha,Middle Eastern,661.4,80.0,3.0,7139,Glen Edyth Dr / Davenport Rd,3
Le Paradis Brasserie Bistro,French,532.6,70.0,2.0,7139,Glen Edyth Dr / Davenport Rd,3
The Backyard Smokehouse,Barbeque,315.6,80.0,,7139,Glen Edyth Dr / Davenport Rd,3
Chadwick's,Canadian (New),694.0,80.0,2.0,7139,Glen Edyth Dr / Davenport Rd,3
Mimi Chinese,Chinese,709.8,80.0,,7139,Glen Edyth Dr / Davenport Rd,3
Creeds Coffee Bar,Cafes,798.8,80.0,2.0,7139,Glen Edyth Dr / Davenport Rd,3
Madam Boeuf And Flea,Bars,293.8,90.0,,7139,Glen Edyth Dr / Davenport Rd,3
Schmaltz Appetizing,Delis,661.4,80.0,2.0,7139,Glen Edyth Dr / Davenport Rd,3
Detroit Pizzeria,Pizza,872.8,90.0,,7139,Glen Edyth Dr / Davenport Rd,3
Govinda's,Vegetarian,672.9,80.0,1.0,7139,Glen Edyth Dr / Davenport Rd,3
KANDL Artistique,Candle Stores,987.8,90.0,,7139,Glen Edyth Dr / Davenport Rd,3
Odjibik Hair Repair,Hair Salons,902.5,90.0,2.0,7139,Glen Edyth Dr / Davenport Rd,3
Annapurna Vegetarian Restaurant,Vegetarian,874.2,80.0,1.0,7139,Glen Edyth Dr / Davenport Rd,3
Gordo EX Cafe,Venezuelan,936.5,70.0,2.0,7139,Glen Edyth Dr / Davenport Rd,3
The Garden at Casa Loma,American (Traditional),259.8,50.0,,7139,Glen Edyth Dr / Davenport Rd,3
Masaki Saito,Japanese,987.8,90.0,,7139,Glen Edyth Dr / Davenport Rd,3
The Grand Elvis,Pizza,278.2,70.0,,7139,Glen Edyth Dr / Davenport Rd,3
Roti Cuisine of India,Indian,158.0,90.0,2.0,7140,Macpherson Ave / Spadina Rd,5
Scaramouche Restaurant Pasta Bar & Grill,French,852.2,90.0,4.0,7140,Macpherson Ave / Spadina Rd,5
Playa Cabana,Mexican,466.5,80.0,2.0,7140,Macpherson Ave / Spadina Rd,5
Joso's,Seafood,879.9,90.0,3.0,7140,Macpherson Ave / Spadina Rd,5
BlueBlood Steakhouse,Steakhouses,318.8,70.0,4.0,7140,Macpherson Ave / Spadina Rd,5
The Pour House Pub And Kitchen,Pubs,248.0,60.0,2.0,7140,Macpherson Ave / Spadina Rd,5
Flor de Sal,Modern European,196.1,80.0,3.0,7140,Macpherson Ave / Spadina Rd,5
FET ZUN,Middle Eastern,82.4,90.0,,7140,Macpherson Ave / Spadina Rd,5
Casa Loma,Museums,327.5,70.0,,7140,Macpherson Ave / Spadina Rd,5
Blu Ristorante,Italian,962.3,80.0,3.0,7140,Macpherson Ave / Spadina Rd,5
Fat Pasha,Middle Eastern,438.7,80.0,3.0,7140,Macpherson Ave / Spadina Rd,5
El Pocho Antojitos Bar,Bars,858.1,90.0,2.0,7140,Macpherson Ave / Spadina Rd,5
Chadwick's,Canadian (New),467.2,80.0,2.0,7140,Macpherson Ave / Spadina Rd,5
The Backyard Smokehouse,Barbeque,81.2,80.0,,7140,Macpherson Ave / Spadina Rd,5
Martino's Pizza & Asian Fusion Kitchen,Pizza,269.4,80.0,2.0,7140,Macpherson Ave / Spadina Rd,5
Creeds Coffee Bar,Cafes,581.8,80.0,2.0,7140,Macpherson Ave / Spadina Rd,5
Napoli Centrale,Italian,847.9,90.0,2.0,7140,Macpherson Ave / Spadina Rd,5
Ristorante Sotto Sotto,Italian,875.1,80.0,3.0,7140,Macpherson Ave / Spadina Rd,5
Osteria Giulia,Italian,851.8,90.0,4.0,7140,Macpherson Ave / Spadina Rd,5
Schmaltz Appetizing,Delis,438.7,80.0,2.0,7140,Macpherson Ave / Spadina Rd,5
Haute Coffee,Coffee & Tea,341.6,90.0,1.0,7140,Macpherson Ave / Spadina Rd,5
Madam Boeuf And Flea,Bars,82.4,90.0,,7140,Macpherson Ave / Spadina Rd,5
Pisac Peruvian Bistro,Peruvian,708.8,90.0,,7140,Macpherson Ave / Spadina Rd,5
Le Paradis Brasserie Bistro,French,557.8,70.0,2.0,7140,Macpherson Ave / Spadina Rd,5
Mimi Chinese,Chinese,724.3,80.0,,7140,Macpherson Ave / Spadina Rd,5
Detroit Pizzeria,Pizza,656.0,90.0,,7140,Macpherson Ave / Spadina Rd,5
Govinda's,Vegetarian,788.2,80.0,1.0,7140,Macpherson Ave / Spadina Rd,5
The Grapefruit Moon,Breakfast & Brunch,844.9,70.0,2.0,7140,Macpherson Ave / Spadina Rd,5
KANDL Artistique,Candle Stores,970.6,90.0,,7140,Macpherson Ave / Spadina Rd,5
Madison Avenue Pub & Restaurant,American (Traditional),931.0,50.0,2.0,7140,Macpherson Ave / Spadina Rd,5
Gordo EX Cafe,Venezuelan,710.7,70.0,2.0,7140,Macpherson Ave / Spadina Rd,5
Annapurna Vegetarian Restaurant,Vegetarian,653.1,80.0,1.0,7140,Macpherson Ave / Spadina Rd,5
Odjibik Hair Repair,Hair Salons,927.7,90.0,2.0,7140,Macpherson Ave / Spadina Rd,5
First and Last,Cafes,262.6,80.0,1.0,7140,Macpherson Ave / Spadina Rd,5
Subway,Sandwiches,78.6,70.0,1.0,7140,Macpherson Ave / Spadina Rd,5
Masaki Saito,Japanese,970.6,90.0,,7140,Macpherson Ave / Spadina Rd,5
The Grand Elvis,Pizza,267.7,70.0,,7140,Macpherson Ave / Spadina Rd,5
The Garden at Casa Loma,American (Traditional),312.0,50.0,,7140,Macpherson Ave / Spadina Rd,5
Roti Cuisine of India,Indian,174.2,90.0,2.0,7141,Bridgman Ave / Kendal Ave,5
Fat Pasha,Middle Eastern,223.0,80.0,3.0,7141,Bridgman Ave / Kendal Ave,5
BlueBlood Steakhouse,Steakhouses,283.9,70.0,4.0,7141,Bridgman Ave / Kendal Ave,5
Chadwick's,Canadian (New),259.7,80.0,2.0,7141,Bridgman Ave / Kendal Ave,5
Playa Cabana,Mexican,732.7,80.0,2.0,7141,Bridgman Ave / Kendal Ave,5
Casa Loma,Museums,295.5,70.0,,7141,Bridgman Ave / Kendal Ave,5
Flor de Sal,Modern European,341.6,80.0,3.0,7141,Bridgman Ave / Kendal Ave,5
Schmaltz Appetizing,Delis,223.0,80.0,2.0,7141,Bridgman Ave / Kendal Ave,5
FET ZUN,Middle Eastern,317.6,90.0,,7141,Bridgman Ave / Kendal Ave,5
Creeds Coffee Bar,Cafes,349.6,80.0,2.0,7141,Bridgman Ave / Kendal Ave,5
El Pocho Antojitos Bar,Bars,704.8,90.0,2.0,7141,Bridgman Ave / Kendal Ave,5
Napoli Centrale,Italian,705.5,90.0,2.0,7141,Bridgman Ave / Kendal Ave,5
The Backyard Smokehouse,Barbeque,287.6,80.0,,7141,Bridgman Ave / Kendal Ave,5
Pisac Peruvian Bistro,Peruvian,973.7,90.0,,7141,Bridgman Ave / Kendal Ave,5
The Pour House Pub And Kitchen,Pubs,513.6,60.0,2.0,7141,Bridgman Ave / Kendal Ave,5
Mimi Chinese,Chinese,979.3,80.0,,7141,Bridgman Ave / Kendal Ave,5
Kiyo,Japanese,809.0,90.0,,7141,Bridgman Ave / Kendal Ave,5
Detroit Pizzeria,Pizza,422.6,90.0,,7141,Bridgman Ave / Kendal Ave,5
Le Paradis Brasserie Bistro,French,818.7,70.0,2.0,7141,Bridgman Ave / Kendal Ave,5
Haute Coffee,Coffee & Tea,606.5,90.0,1.0,7141,Bridgman Ave / Kendal Ave,5
Madam Boeuf And Flea,Bars,317.6,90.0,,7141,Bridgman Ave / Kendal Ave,5
Annapurna Vegetarian Restaurant,Vegetarian,426.7,80.0,1.0,7141,Bridgman Ave / Kendal Ave,5
Gordo EX Cafe,Venezuelan,492.3,70.0,2.0,7141,Bridgman Ave / Kendal Ave,5
Subway,Sandwiches,33.2,70.0,1.0,7141,Bridgman Ave / Kendal Ave,5
The Grapefruit Moon,Breakfast & Brunch,694.9,70.0,2.0,7141,Bridgman Ave / Kendal Ave,5
Martino's Pizza & Asian Fusion Kitchen,Pizza,533.5,80.0,2.0,7141,Bridgman Ave / Kendal Ave,5
First and Last,Cafes,148.9,80.0,1.0,7141,Bridgman Ave / Kendal Ave,5
Papamio's,Cafes,828.5,100.0,,7141,Bridgman Ave / Kendal Ave,5
KOS Cafe and Restaurant,Diners,493.9,70.0,1.0,7141,Bridgman Ave / Kendal Ave,5
The Garden at Casa Loma,American (Traditional),330.8,50.0,,7141,Bridgman Ave / Kendal Ave,5
Pizza Nova,Pizza,152.9,60.0,,7141,Bridgman Ave / Kendal Ave,5
Annex Social,Mexican,474.5,80.0,,7141,Bridgman Ave / Kendal Ave,5
Bento Sushi,Sushi Bars,77.8,20.0,,7141,Bridgman Ave / Kendal Ave,5
Vesta Lunch,Diners,406.0,60.0,1.0,7141,Bridgman Ave / Kendal Ave,5
Creeds Coffee Bar,Cafes,161.9,80.0,2.0,7142,Bridgman Ave / Bathurst St,8
Fat Pasha,Middle Eastern,250.1,80.0,3.0,7142,Bridgman Ave / Bathurst St,8
Chadwick's,Canadian (New),251.1,80.0,2.0,7142,Bridgman Ave / Bathurst St,8
El Pocho Antojitos Bar,Bars,544.2,90.0,2.0,7142,Bridgman Ave / Bathurst St,8
Roti Cuisine of India,Indian,511.3,90.0,2.0,7142,Bridgman Ave / Bathurst St,8
Schmaltz Appetizing,Delis,250.1,80.0,2.0,7142,Bridgman Ave / Bathurst St,8
Detroit Pizzeria,Pizza,166.9,90.0,,7142,Bridgman Ave / Bathurst St,8
Gordo EX Cafe,Venezuelan,248.2,70.0,2.0,7142,Bridgman Ave / Bathurst St,8
Napoli Centrale,Italian,565.5,90.0,2.0,7142,Bridgman Ave / Bathurst St,8
BlueBlood Steakhouse,Steakhouses,582.9,70.0,4.0,7142,Bridgman Ave / Bathurst St,8
Insomnia Restaurant & Lounge,Lounges,989.6,80.0,2.0,7142,Bridgman Ave / Bathurst St,8
Annapurna Vegetarian Restaurant,Vegetarian,192.8,80.0,1.0,7142,Bridgman Ave / Bathurst St,8
Kiyo,Japanese,718.2,90.0,,7142,Bridgman Ave / Bathurst St,8
Casa Loma,Museums,591.6,70.0,,7142,Bridgman Ave / Bathurst St,8
Flor de Sal,Modern European,707.3,80.0,3.0,7142,Bridgman Ave / Bathurst St,8
FET ZUN,Middle Eastern,677.7,90.0,,7142,Bridgman Ave / Bathurst St,8
The Grapefruit Moon,Breakfast & Brunch,543.1,70.0,2.0,7142,Bridgman Ave / Bathurst St,8
KOS Cafe and Restaurant,Diners,246.8,70.0,1.0,7142,Bridgman Ave / Bathurst St,8
Annex Social,Mexican,220.0,80.0,,7142,Bridgman Ave / Bathurst St,8
Papamio's,Cafes,460.6,100.0,,7142,Bridgman Ave / Bathurst St,8
Haute Coffee,Coffee & Tea,972.8,90.0,1.0,7142,Bridgman Ave / Bathurst St,8
Thai Noodle,Thai,973.8,70.0,2.0,7142,Bridgman Ave / Bathurst St,8
Vesta Lunch,Diners,132.5,60.0,1.0,7142,Bridgman Ave / Bathurst St,8
The Pour House Pub And Kitchen,Pubs,882.6,60.0,2.0,7142,Bridgman Ave / Bathurst St,8
Annabelle Pasta Bar,Italian,697.3,60.0,2.0,7142,Bridgman Ave / Bathurst St,8
Roti Cuisine of India,Indian,365.2,90.0,2.0,7143,Kendal Ave / Bernard Ave,1
Playa Cabana,Mexican,757.2,80.0,2.0,7143,Kendal Ave / Bernard Ave,1
KINKA IZAKAYA ANNEX,Japanese,731.4,80.0,2.0,7143,Kendal Ave / Bernard Ave,1
El Pocho Antojitos Bar,Bars,460.6,90.0,2.0,7143,Kendal Ave / Bernard Ave,1
Chadwick's,Canadian (New),362.9,80.0,2.0,7143,Kendal Ave / Bernard Ave,1
Napoli Centrale,Italian,435.3,90.0,2.0,7143,Kendal Ave / Bernard Ave,1
Fat Pasha,Middle Eastern,377.3,80.0,3.0,7143,Kendal Ave / Bernard Ave,1
Fieramosca,Italian,909.7,90.0,3.0,7143,Kendal Ave / Bernard Ave,1
Gyubee Japanese Grill - Bloor,Barbeque,785.1,80.0,3.0,7143,Kendal Ave / Bernard Ave,1
Korean Village Restaurant,Korean,913.5,80.0,2.0,7143,Kendal Ave / Bernard Ave,1
Insomnia Restaurant & Lounge,Lounges,654.1,80.0,2.0,7143,Kendal Ave / Bernard Ave,1
Blu Ristorante,Italian,994.7,80.0,3.0,7143,Kendal Ave / Bernard Ave,1
Daldongnae Korean BBQ - Christie,Korean,998.4,90.0,3.0,7143,Kendal Ave / Bernard Ave,1
Schmaltz Appetizing,Delis,377.3,80.0,2.0,7143,Kendal Ave / Bernard Ave,1
Rustle & Still Café,Coffee & Tea,867.4,90.0,1.0,7143,Kendal Ave / Bernard Ave,1
Yummy Korean Food Restaurant,Korean,889.4,80.0,2.0,7143,Kendal Ave / Bernard Ave,1
Famoso Neapolitan,Pizza,600.1,80.0,2.0,7143,Kendal Ave / Bernard Ave,1
FET ZUN,Middle Eastern,439.2,90.0,,7143,Kendal Ave / Bernard Ave,1
Creeds Coffee Bar,Cafes,456.1,80.0,2.0,7143,Kendal Ave / Bernard Ave,1
Her Chef,Asian Fusion,855.8,90.0,2.0,7143,Kendal Ave / Bernard Ave,1
BlueBlood Steakhouse,Steakhouses,731.1,70.0,4.0,7143,Kendal Ave / Bernard Ave,1
Ristorante Sotto Sotto,Italian,983.6,80.0,3.0,7143,Kendal Ave / Bernard Ave,1
Osteria Giulia,Italian,993.7,90.0,4.0,7143,Kendal Ave / Bernard Ave,1
Opus Restaurant,Wine Bars,929.8,80.0,4.0,7143,Kendal Ave / Bernard Ave,1
Snakes & Lattes Annex,Bars,836.9,80.0,2.0,7143,Kendal Ave / Bernard Ave,1
Mr.Tonkatsu,Japanese,698.7,80.0,2.0,7143,Kendal Ave / Bernard Ave,1
Ninetails Coffee Bar,Coffee & Tea,999.3,90.0,,7143,Kendal Ave / Bernard Ave,1
Hodo Kwaja,Bakeries,988.1,90.0,1.0,7143,Kendal Ave / Bernard Ave,1
Hancook Cheese Dakgalbi,Korean,867.4,80.0,2.0,7143,Kendal Ave / Bernard Ave,1
MaMa Chef Korean Restaurant,Korean,976.8,80.0,2.0,7143,Kendal Ave / Bernard Ave,1
LA LA Bakeshop,Vietnamese,613.8,90.0,2.0,7143,Kendal Ave / Bernard Ave,1
Fuwa Fuwa Japanese Pancakes,Desserts,619.4,80.0,2.0,7143,Kendal Ave / Bernard Ave,1
The Grapefruit Moon,Breakfast & Brunch,444.2,70.0,2.0,7143,Kendal Ave / Bernard Ave,1
Mallo,Coffee & Tea,789.7,100.0,1.0,7143,Kendal Ave / Bernard Ave,1
Jin Dal Lae,Korean,985.5,90.0,2.0,7143,Kendal Ave / Bernard Ave,1
Mimi Chinese,Chinese,863.4,80.0,,7143,Kendal Ave / Bernard Ave,1
Casa Loma,Museums,742.6,70.0,,7143,Kendal Ave / Bernard Ave,1
Arisu Korean BBQ & Sushi,Japanese,797.1,70.0,2.0,7143,Kendal Ave / Bernard Ave,1
Fresh Kitchen + Juice Bar,Vegan,646.3,70.0,2.0,7143,Kendal Ave / Bernard Ave,1
El Pocho Antojitos Bar,Bars,307.5,90.0,2.0,7144,Palmerston Ave / Vermont Ave,0
Napoli Centrale,Italian,344.5,90.0,2.0,7144,Palmerston Ave / Vermont Ave,0
KINKA IZAKAYA ANNEX,Japanese,832.3,80.0,2.0,7144,Palmerston Ave / Vermont Ave,0
Korean Village Restaurant,Korean,768.0,80.0,2.0,7144,Palmerston Ave / Vermont Ave,0
Creeds Coffee Bar,Cafes,326.0,80.0,2.0,7144,Palmerston Ave / Vermont Ave,0
Paldo Gangsan,Korean,837.8,90.0,1.0,7144,Palmerston Ave / Vermont Ave,0
Insomnia Restaurant & Lounge,Lounges,742.9,80.0,2.0,7144,Palmerston Ave / Vermont Ave,0
Gordo EX Cafe,Venezuelan,191.0,70.0,2.0,7144,Palmerston Ave / Vermont Ave,0
Yummy Korean Food Restaurant,Korean,768.7,80.0,2.0,7144,Palmerston Ave / Vermont Ave,0
Chadwick's,Canadian (New),434.1,80.0,2.0,7144,Palmerston Ave / Vermont Ave,0
Detroit Pizzeria,Pizza,253.0,90.0,,7144,Palmerston Ave / Vermont Ave,0
Daldongnae Korean BBQ - Christie,Korean,791.9,90.0,3.0,7144,Palmerston Ave / Vermont Ave,0
Rustle & Still Café,Coffee & Tea,806.9,90.0,1.0,7144,Palmerston Ave / Vermont Ave,0
Her Chef,Asian Fusion,805.2,90.0,2.0,7144,Palmerston Ave / Vermont Ave,0
Buk Chang Dong Soon Tofu,Korean,874.4,80.0,2.0,7144,Palmerston Ave / Vermont Ave,0
The Grapefruit Moon,Breakfast & Brunch,317.5,70.0,2.0,7144,Palmerston Ave / Vermont Ave,0
Fat Pasha,Middle Eastern,464.0,80.0,3.0,7144,Palmerston Ave / Vermont Ave,0
Roti Cuisine of India,Indian,747.1,90.0,2.0,7144,Palmerston Ave / Vermont Ave,0
Papamio's,Cafes,241.2,100.0,,7144,Palmerston Ave / Vermont Ave,0
Hancook Cheese Dakgalbi,Korean,806.9,80.0,2.0,7144,Palmerston Ave / Vermont Ave,0
Annapurna Vegetarian Restaurant,Vegetarian,250.0,80.0,1.0,7144,Palmerston Ave / Vermont Ave,0
Ninetails Coffee Bar,Coffee & Tea,818.3,90.0,,7144,Palmerston Ave / Vermont Ave,0
Snakes & Lattes Annex,Bars,768.4,80.0,2.0,7144,Palmerston Ave / Vermont Ave,0
MaMa Chef Korean Restaurant,Korean,787.0,80.0,2.0,7144,Palmerston Ave / Vermont Ave,0
BlueBlood Steakhouse,Steakhouses,926.5,70.0,4.0,7144,Palmerston Ave / Vermont Ave,0
Mr.Tonkatsu,Japanese,792.0,80.0,2.0,7144,Palmerston Ave / Vermont Ave,0
Hodo Kwaja,Bakeries,785.3,90.0,1.0,7144,Palmerston Ave / Vermont Ave,0
Tacos El Asador,Mexican,851.9,80.0,1.0,7144,Palmerston Ave / Vermont Ave,0
Sunrise House,Korean,816.5,80.0,2.0,7144,Palmerston Ave / Vermont Ave,0
Famoso Neapolitan,Pizza,957.9,80.0,2.0,7144,Palmerston Ave / Vermont Ave,0
Schmaltz Appetizing,Delis,464.0,80.0,2.0,7144,Palmerston Ave / Vermont Ave,0
Jin Dal Lae,Korean,809.1,90.0,2.0,7144,Palmerston Ave / Vermont Ave,0
Arisu Korean BBQ & Sushi,Japanese,761.8,70.0,2.0,7144,Palmerston Ave / Vermont Ave,0
Mallo,Coffee & Tea,878.3,100.0,1.0,7144,Palmerston Ave / Vermont Ave,0
Fuwa Fuwa Japanese Pancakes,Desserts,913.4,80.0,2.0,7144,Palmerston Ave / Vermont Ave,0
KINTON RAMEN,Ramen,799.4,70.0,2.0,7144,Palmerston Ave / Vermont Ave,0
Mapo Korean BBQ,Barbeque,838.9,80.0,2.0,7144,Palmerston Ave / Vermont Ave,0
Casa Loma,Museums,936.4,70.0,,7144,Palmerston Ave / Vermont Ave,0
FET ZUN,Middle Eastern,911.2,90.0,,7144,Palmerston Ave / Vermont Ave,0
New Generation Grill Fusion,Japanese,836.8,80.0,2.0,7144,Palmerston Ave / Vermont Ave,0
Ave Maria Latin Café,Coffee & Tea,801.4,90.0,1.0,7144,Palmerston Ave / Vermont Ave,0
Queen of Persia,Persian/Iranian,224.1,90.0,3.0,7146,Christie St / Benson Ave (Wychwood Barns),0
Ferro Bar & Cafe,Bars,305.0,70.0,2.0,7146,Christie St / Benson Ave (Wychwood Barns),0
FK,French,339.5,90.0,,7146,Christie St / Benson Ave (Wychwood Barns),0
Sea Witch Fish and Chips,Fish & Chips,260.4,80.0,2.0,7146,Christie St / Benson Ave (Wychwood Barns),0
Pukka,Indian,368.3,80.0,3.0,7146,Christie St / Benson Ave (Wychwood Barns),0
Aviv Immigrant Kitchen,Mediterranean,341.5,90.0,,7146,Christie St / Benson Ave (Wychwood Barns),0
Nodo Restaurant,Italian,402.0,90.0,2.0,7146,Christie St / Benson Ave (Wychwood Barns),0
Churrasco of St Clair,Portuguese,174.0,70.0,2.0,7146,Christie St / Benson Ave (Wychwood Barns),0
Kibo Sushi House,Sushi Bars,177.3,70.0,2.0,7146,Christie St / Benson Ave (Wychwood Barns),0
The Rushton,French,265.0,70.0,2.0,7146,Christie St / Benson Ave (Wychwood Barns),0
Savera Indian Cuisine,Indian,471.4,80.0,2.0,7146,Christie St / Benson Ave (Wychwood Barns),0
Emma's Country Kitchen,Breakfast & Brunch,441.9,80.0,2.0,7146,Christie St / Benson Ave (Wychwood Barns),0
CocoaLatte,Coffee & Tea,187.8,80.0,2.0,7146,Christie St / Benson Ave (Wychwood Barns),0
Just Another Burger Spot,Burgers,268.7,100.0,,7146,Christie St / Benson Ave (Wychwood Barns),0
Mezzetta Restaurant & Tapas Bar,Mediterranean,174.2,70.0,2.0,7146,Christie St / Benson Ave (Wychwood Barns),0
Baker and Scone,Breakfast & Brunch,186.1,80.0,1.0,7146,Christie St / Benson Ave (Wychwood Barns),0
Les Moulins La Fayette,Cafes,172.3,80.0,,7146,Christie St / Benson Ave (Wychwood Barns),0
Artscape Wychwood Barns,Art Galleries,18.9,70.0,2.0,7146,Christie St / Benson Ave (Wychwood Barns),0
Kiyo,Japanese,600.5,90.0,,7146,Christie St / Benson Ave (Wychwood Barns),0
Natural Japaneats,Japanese,18.9,100.0,,7146,Christie St / Benson Ave (Wychwood Barns),0
Thai Noodle,Thai,477.2,70.0,2.0,7146,Christie St / Benson Ave (Wychwood Barns),0
Salto Restaurant,Italian,745.0,90.0,2.0,7146,Christie St / Benson Ave (Wychwood Barns),0
Pain Perdu,French,266.8,70.0,2.0,7146,Christie St / Benson Ave (Wychwood Barns),0
Gerry's Fast Foods,Fast Food,245.2,90.0,1.0,7146,Christie St / Benson Ave (Wychwood Barns),0
Chinese Dumplings,Chinese,214.3,70.0,2.0,7146,Christie St / Benson Ave (Wychwood Barns),0
Moong Japanese Fusion Restaurant,Japanese,446.9,70.0,2.0,7146,Christie St / Benson Ave (Wychwood Barns),0
Black Tulip Restaurant,Bars,446.3,80.0,,7146,Christie St / Benson Ave (Wychwood Barns),0
Nabi Spa,Day Spas,183.1,80.0,2.0,7146,Christie St / Benson Ave (Wychwood Barns),0
Tenoch Restaurant,Mexican,815.9,70.0,2.0,7146,Christie St / Benson Ave (Wychwood Barns),0
Zaza Espresso Bar,Coffee & Tea,336.3,70.0,1.0,7146,Christie St / Benson Ave (Wychwood Barns),0
Pi Co,Pizza,164.2,70.0,,7146,Christie St / Benson Ave (Wychwood Barns),0
